county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full
CLARK,3803,8,gabbard,0,0,0,1,1,CLARK-3803
CLARK,3803,8,klobuchar,0,2,2,1,1,CLARK-3803
CLARK,3803,8,patrick,0,0,0,1,1,CLARK-3803
CLARK,3803,8,sanders,1,3,3,1,1,CLARK-3803
CLARK,3803,8,steyer,0,2,2,1,1,CLARK-3803
CLARK,3803,8,warren,0,0,0,1,1,CLARK-3803
CLARK,3803,8,yang,0,0,0,1,1,CLARK-3803
CLARK,3803,8,uncommitted,0,0,0,1,1,CLARK-3803
CLARK,3806,58,bennet,0,0,0,4,5,CLARK-3806
CLARK,3806,58,biden,2,12,19,4,5,CLARK-3806
CLARK,3806,58,buttigieg,0,8,0,4,5,CLARK-3806
CLARK,3806,58,delaney,0,0,0,4,5,CLARK-3806
CLARK,3806,58,gabbard,0,0,0,4,5,CLARK-3806
CLARK,3806,58,klobuchar,0,4,0,4,5,CLARK-3806
CLARK,3806,58,patrick,0,0,0,4,5,CLARK-3806
CLARK,3806,58,sanders,1,15,16,4,5,CLARK-3806
CLARK,3806,58,steyer,0,5,0,4,5,CLARK-3806
CLARK,3806,58,warren,2,14,20,4,5,CLARK-3806
CLARK,3806,58,yang,0,0,0,4,5,CLARK-3806
CLARK,3806,58,uncommitted,0,0,0,4,5,CLARK-3806
CLARK,3807,113,bennet,0,0,0,4,11,CLARK-3807
CLARK,3807,113,biden,5,36,46,4,11,CLARK-3807
CLARK,3807,113,buttigieg,0,14,1,4,11,CLARK-3807
CLARK,3807,113,delaney,0,0,0,4,11,CLARK-3807
CLARK,3807,113,gabbard,0,2,0,4,11,CLARK-3807
CLARK,3807,113,klobuchar,3,20,31,4,11,CLARK-3807
CLARK,3807,113,patrick,1,0,0,4,11,CLARK-3807
CLARK,3807,113,sanders,3,19,30,4,11,CLARK-3807
CLARK,3807,113,steyer,0,10,4,4,11,CLARK-3807
CLARK,3807,113,warren,0,9,0,4,11,CLARK-3807
CLARK,3807,113,yang,0,2,0,4,11,CLARK-3807
CLARK,3807,113,uncommitted,0,1,1,4,11,CLARK-3807
CLARK,3812,14,bennet,0,0,0,1,3,CLARK-3812
CLARK,3812,14,biden,1,5,5,1,3,CLARK-3812
CLARK,3812,14,buttigieg,0,0,0,1,3,CLARK-3812
CLARK,3812,14,delaney,0,0,0,1,3,CLARK-3812
CLARK,3812,14,gabbard,0,0,0,1,3,CLARK-3812
CLARK,3812,14,klobuchar,1,3,3,1,3,CLARK-3812
CLARK,3812,14,patrick,0,0,0,1,3,CLARK-3812
CLARK,3812,14,sanders,1,4,6,1,3,CLARK-3812
CLARK,3812,14,steyer,0,0,0,1,3,CLARK-3812
CLARK,3812,14,warren,0,2,0,1,3,CLARK-3812
CLARK,3812,14,yang,0,0,0,1,3,CLARK-3812
CLARK,3812,14,uncommitted,0,0,0,1,3,CLARK-3812
CLARK,3813,85,bennet,0,2,0,4,14,CLARK-3813
CLARK,3813,85,biden,4,10,21,4,14,CLARK-3813
CLARK,3813,85,buttigieg,0,8,0,4,14,CLARK-3813
CLARK,3813,85,delaney,0,0,0,4,14,CLARK-3813
CLARK,3813,85,gabbard,0,1,0,4,14,CLARK-3813
CLARK,3813,85,klobuchar,0,3,0,4,14,CLARK-3813
CLARK,3813,85,patrick,0,0,0,4,14,CLARK-3813
CLARK,3813,85,sanders,10,44,56,4,14,CLARK-3813
CLARK,3813,85,steyer,0,5,0,4,14,CLARK-3813
CLARK,3813,85,warren,0,12,0,4,14,CLARK-3813
CLARK,3813,85,yang,0,0,0,4,14,CLARK-3813
CLARK,3813,85,uncommitted,0,0,0,4,14,CLARK-3813
CLARK,3814,48,bennet,0,0,0,1,10,CLARK-3814
CLARK,3814,48,biden,3,8,12,1,10,CLARK-3814
CLARK,3814,48,buttigieg,0,2,0,1,10,CLARK-3814
CLARK,3814,48,delaney,0,0,0,1,10,CLARK-3814
CLARK,3814,48,gabbard,0,0,0,1,10,CLARK-3814
CLARK,3814,48,klobuchar,0,5,0,1,10,CLARK-3814
CLARK,3814,48,patrick,0,0,0,1,10,CLARK-3814
CLARK,3814,48,sanders,7,25,30,1,10,CLARK-3814
CLARK,3814,48,steyer,0,3,0,1,10,CLARK-3814
CLARK,3814,48,warren,0,5,2,1,10,CLARK-3814
CLARK,3814,48,yang,0,0,0,1,10,CLARK-3814
CLARK,3814,48,uncommitted,0,0,0,1,10,CLARK-3814
CLARK,3826,34,bennet,0,0,0,1,4,CLARK-3826
CLARK,3826,34,biden,0,5,0,1,4,CLARK-3826
CLARK,3826,34,buttigieg,0,2,0,1,4,CLARK-3826
CLARK,3826,34,delaney,0,0,0,1,4,CLARK-3826
CLARK,3826,34,gabbard,0,0,0,1,4,CLARK-3826
CLARK,3826,34,klobuchar,0,1,0,1,4,CLARK-3826
CLARK,3826,34,patrick,0,0,0,1,4,CLARK-3826
CLARK,3826,34,sanders,2,14,19,1,4,CLARK-3826
CLARK,3826,34,steyer,0,4,0,1,4,CLARK-3826
CLARK,3826,34,warren,2,8,12,1,4,CLARK-3826
CLARK,3826,34,yang,0,0,0,1,4,CLARK-3826
CLARK,3826,34,uncommitted,0,0,0,1,4,CLARK-3826
CLARK,3831,9,bennet,0,0,0,1,1,CLARK-3831
CLARK,3831,9,biden,1,4,4,1,1,CLARK-3831
CLARK,3831,9,buttigieg,0,2,2,1,1,CLARK-3831
CLARK,3831,9,delaney,0,0,0,1,1,CLARK-3831
CLARK,3831,9,gabbard,0,0,0,1,1,CLARK-3831
CLARK,3831,9,klobuchar,0,2,2,1,1,CLARK-3831
CLARK,3831,9,patrick,0,0,0,1,1,CLARK-3831
CLARK,3831,9,sanders,0,1,1,1,1,CLARK-3831
CLARK,3831,9,steyer,0,0,0,1,1,CLARK-3831
CLARK,3831,9,warren,0,0,0,1,1,CLARK-3831
CLARK,3831,9,yang,0,0,0,1,1,CLARK-3831
CLARK,3831,9,uncommitted,0,0,0,1,1,CLARK-3831
CLARK,3834,64,bennet,0,0,0,4,16,CLARK-3834
CLARK,3834,64,biden,4,11,12,4,16,CLARK-3834
CLARK,3834,64,buttigieg,0,2,2,4,16,CLARK-3834
CLARK,3834,64,delaney,0,0,0,4,16,CLARK-3834
CLARK,3834,64,gabbard,0,0,0,4,16,CLARK-3834
CLARK,3834,64,klobuchar,0,0,0,4,16,CLARK-3834
CLARK,3834,64,patrick,0,0,0,4,16,CLARK-3834
CLARK,3834,64,sanders,12,42,44,4,16,CLARK-3834
CLARK,3834,64,steyer,0,5,0,4,16,CLARK-3834
CLARK,3834,64,warren,0,4,0,4,16,CLARK-3834
CLARK,3834,64,yang,0,0,0,4,16,CLARK-3834
CLARK,3834,64,uncommitted,0,0,2,4,16,CLARK-3834
CLARK,3841,86,bennet,0,0,0,4,26,CLARK-3841
CLARK,3841,86,biden,8,16,20,4,26,CLARK-3841
CLARK,3841,86,buttigieg,0,3,0,4,26,CLARK-3841
CLARK,3841,86,delaney,0,0,0,4,26,CLARK-3841
CLARK,3841,86,gabbard,0,0,0,4,26,CLARK-3841
CLARK,3841,86,klobuchar,0,0,0,4,26,CLARK-3841
CLARK,3841,86,patrick,0,0,0,4,26,CLARK-3841
CLARK,3841,86,sanders,18,46,54,4,26,CLARK-3841
CLARK,3841,86,steyer,0,9,0,4,26,CLARK-3841
CLARK,3841,86,warren,0,10,7,4,26,CLARK-3841
CLARK,3841,86,yang,0,0,0,4,26,CLARK-3841
CLARK,3841,86,uncommitted,0,2,0,4,26,CLARK-3841
CLARK,3842,63,bennet,0,0,0,4,14,CLARK-3842
CLARK,3842,63,biden,5,19,22,4,14,CLARK-3842
CLARK,3842,63,buttigieg,0,4,0,4,14,CLARK-3842
CLARK,3842,63,delaney,0,0,0,4,14,CLARK-3842
CLARK,3842,63,gabbard,0,0,0,4,14,CLARK-3842
CLARK,3842,63,klobuchar,0,2,0,4,14,CLARK-3842
CLARK,3842,63,patrick,0,0,0,4,14,CLARK-3842
CLARK,3842,63,sanders,6,22,24,4,14,CLARK-3842
CLARK,3842,63,steyer,0,6,4,4,14,CLARK-3842
CLARK,3842,63,warren,3,10,11,4,14,CLARK-3842
CLARK,3842,63,yang,0,0,0,4,14,CLARK-3842
CLARK,3842,63,uncommitted,0,0,0,4,14,CLARK-3842
CLARK,3845,7,bennet,0,0,0,4,1,CLARK-3845
CLARK,3845,7,biden,0,1,1,4,1,CLARK-3845
CLARK,3845,7,buttigieg,0,0,0,4,1,CLARK-3845
CLARK,3845,7,delaney,0,0,0,4,1,CLARK-3845
CLARK,3845,7,gabbard,0,0,0,4,1,CLARK-3845
CLARK,3845,7,klobuchar,0,0,0,4,1,CLARK-3845
CLARK,3845,7,patrick,0,0,0,4,1,CLARK-3845
CLARK,3845,7,sanders,1,6,6,4,1,CLARK-3845
CLARK,3845,7,steyer,0,0,0,4,1,CLARK-3845
CLARK,3845,7,warren,0,0,0,4,1,CLARK-3845
CLARK,3845,7,yang,0,0,0,4,1,CLARK-3845
CLARK,3845,7,uncommitted,0,0,0,4,1,CLARK-3845
CLARK,3853,5,bennet,0,0,0,4,1,CLARK-3853
CLARK,3853,5,biden,0,0,0,4,1,CLARK-3853
CLARK,3853,5,buttigieg,1,2,2,4,1,CLARK-3853
CLARK,3853,5,delaney,0,0,0,4,1,CLARK-3853
CLARK,3853,5,gabbard,0,0,0,4,1,CLARK-3853
CLARK,3853,5,klobuchar,0,1,1,4,1,CLARK-3853
CLARK,3853,5,patrick,0,0,0,4,1,CLARK-3853
CLARK,3853,5,sanders,0,1,1,4,1,CLARK-3853
CLARK,3853,5,steyer,0,0,0,4,1,CLARK-3853
CLARK,3853,5,warren,0,1,1,4,1,CLARK-3853
CLARK,3853,5,yang,0,0,0,4,1,CLARK-3853
CLARK,3853,5,uncommitted,0,0,0,4,1,CLARK-3853
CLARK,4017,83,bennet,0,0,0,4,21,CLARK-4017
CLARK,4017,83,biden,11,41,42,4,21,CLARK-4017
CLARK,4017,83,buttigieg,0,3,0,4,21,CLARK-4017
CLARK,4017,83,delaney,0,0,0,4,21,CLARK-4017
CLARK,4017,83,gabbard,0,0,0,4,21,CLARK-4017
CLARK,4017,83,klobuchar,0,1,0,4,21,CLARK-4017
CLARK,4017,83,patrick,0,0,0,4,21,CLARK-4017
CLARK,4017,83,sanders,6,18,21,4,21,CLARK-4017
CLARK,4017,83,steyer,4,15,17,4,21,CLARK-4017
CLARK,4017,83,warren,0,4,0,4,21,CLARK-4017
CLARK,4017,83,yang,0,1,0,4,21,CLARK-4017
CLARK,4017,83,uncommitted,0,0,0,4,21,CLARK-4017
CLARK,4066,0,bennet,0,0,0,4,2,CLARK-4066
CLARK,4066,0,biden,0,0,0,4,2,CLARK-4066
CLARK,4066,0,buttigieg,0,0,0,4,2,CLARK-4066
CLARK,4066,0,delaney,0,0,0,4,2,CLARK-4066
CLARK,4066,0,gabbard,0,0,0,4,2,CLARK-4066
CLARK,4066,0,klobuchar,0,0,0,4,2,CLARK-4066
CLARK,4066,0,patrick,0,0,0,4,2,CLARK-4066
CLARK,4066,0,sanders,0,0,0,4,2,CLARK-4066
CLARK,4066,0,steyer,0,0,0,4,2,CLARK-4066
CLARK,4066,0,warren,0,0,0,4,2,CLARK-4066
CLARK,4066,0,yang,0,0,0,4,2,CLARK-4066
CLARK,4066,0,uncommitted,0,0,0,4,2,CLARK-4066
CLARK,4069,3,bennet,0,0,0,1,1,CLARK-4069
CLARK,4069,3,biden,0,0,0,1,1,CLARK-4069
CLARK,4069,3,buttigieg,0,0,0,1,1,CLARK-4069
CLARK,4069,3,delaney,0,0,0,1,1,CLARK-4069
CLARK,4069,3,gabbard,0,0,0,1,1,CLARK-4069
CLARK,4069,3,klobuchar,0,0,0,1,1,CLARK-4069
CLARK,4069,3,patrick,0,0,0,1,1,CLARK-4069
CLARK,4069,3,sanders,1,3,3,1,1,CLARK-4069
CLARK,4069,3,steyer,0,0,0,1,1,CLARK-4069
CLARK,4069,3,warren,0,0,0,1,1,CLARK-4069
CLARK,4069,3,yang,0,0,0,1,1,CLARK-4069
CLARK,4069,3,uncommitted,0,0,0,1,1,CLARK-4069
CLARK,4073,0,bennet,0,0,0,4,1,CLARK-4073
CLARK,4073,0,biden,0,0,0,4,1,CLARK-4073
CLARK,4073,0,buttigieg,0,0,0,4,1,CLARK-4073
CLARK,4073,0,delaney,0,0,0,4,1,CLARK-4073
CLARK,4073,0,gabbard,0,0,0,4,1,CLARK-4073
CLARK,4073,0,klobuchar,0,0,0,4,1,CLARK-4073
CLARK,4073,0,patrick,0,0,0,4,1,CLARK-4073
CLARK,4073,0,sanders,0,0,0,4,1,CLARK-4073
CLARK,4073,0,steyer,0,0,0,4,1,CLARK-4073
CLARK,4073,0,warren,0,0,0,4,1,CLARK-4073
CLARK,4073,0,yang,0,0,0,4,1,CLARK-4073
CLARK,4073,0,uncommitted,0,0,0,4,1,CLARK-4073
CLARK,4076,1,bennet,0,0,0,4,1,CLARK-4076
CLARK,4076,1,biden,0,0,0,4,1,CLARK-4076
CLARK,4076,1,buttigieg,0,0,0,4,1,CLARK-4076
CLARK,4076,1,delaney,0,0,1,4,1,CLARK-4076
CLARK,4076,1,gabbard,1,1,0,4,1,CLARK-4076
CLARK,4076,1,klobuchar,0,0,0,4,1,CLARK-4076
CLARK,4076,1,patrick,0,0,0,4,1,CLARK-4076
CLARK,4076,1,sanders,0,0,0,4,1,CLARK-4076
CLARK,4076,1,steyer,0,0,0,4,1,CLARK-4076
CLARK,4076,1,warren,0,0,0,4,1,CLARK-4076
CLARK,4076,1,yang,0,0,0,4,1,CLARK-4076
CLARK,4076,1,uncommitted,0,0,0,4,1,CLARK-4076
CLARK,4309,51,bennet,0,0,0,4,16,CLARK-4309
CLARK,4309,51,biden,9,24,29,4,16,CLARK-4309
CLARK,4309,51,buttigieg,0,1,0,4,16,CLARK-4309
CLARK,4309,51,delaney,0,0,0,4,16,CLARK-4309
CLARK,4309,51,gabbard,0,0,0,4,16,CLARK-4309
CLARK,4309,51,klobuchar,0,1,0,4,16,CLARK-4309
CLARK,4309,51,patrick,0,0,0,4,16,CLARK-4309
CLARK,4309,51,sanders,4,10,12,4,16,CLARK-4309
CLARK,4309,51,steyer,3,10,10,4,16,CLARK-4309
CLARK,4309,51,warren,0,4,0,4,16,CLARK-4309
CLARK,4309,51,yang,0,1,0,4,16,CLARK-4309
CLARK,4309,51,uncommitted,0,0,0,4,16,CLARK-4309
CLARK,4384,58,bennet,0,0,0,1,12,CLARK-4384
CLARK,4384,58,biden,4,11,15,1,12,CLARK-4384
CLARK,4384,58,buttigieg,0,4,0,1,12,CLARK-4384
CLARK,4384,58,delaney,0,0,0,1,12,CLARK-4384
CLARK,4384,58,gabbard,0,0,0,1,12,CLARK-4384
CLARK,4384,58,klobuchar,0,2,0,1,12,CLARK-4384
CLARK,4384,58,patrick,0,0,0,1,12,CLARK-4384
CLARK,4384,58,sanders,8,32,38,1,12,CLARK-4384
CLARK,4384,58,steyer,0,5,0,1,12,CLARK-4384
CLARK,4384,58,warren,0,1,0,1,12,CLARK-4384
CLARK,4384,58,yang,0,0,0,1,12,CLARK-4384
CLARK,4384,58,uncommitted,0,3,0,1,12,CLARK-4384
CLARK,4387,81,bennet,0,0,0,1,24,CLARK-4387
CLARK,4387,81,biden,0,9,3,1,24,CLARK-4387
CLARK,4387,81,buttigieg,0,3,1,1,24,CLARK-4387
CLARK,4387,81,delaney,0,0,0,1,24,CLARK-4387
CLARK,4387,81,gabbard,0,0,0,1,24,CLARK-4387
CLARK,4387,81,klobuchar,0,2,0,1,24,CLARK-4387
CLARK,4387,81,patrick,0,0,0,1,24,CLARK-4387
CLARK,4387,81,sanders,24,59,67,1,24,CLARK-4387
CLARK,4387,81,steyer,0,5,1,1,24,CLARK-4387
CLARK,4387,81,warren,0,3,0,1,24,CLARK-4387
CLARK,4387,81,yang,0,0,0,1,24,CLARK-4387
CLARK,4387,81,uncommitted,0,0,0,1,24,CLARK-4387
DOUGLAS,27,100,bennet,0,0,0,2,5,DOUGLAS-27
DOUGLAS,27,100,biden,1,23,24,2,5,DOUGLAS-27
DOUGLAS,27,100,buttigieg,1,25,28,2,5,DOUGLAS-27
DOUGLAS,27,100,delaney,0,0,0,2,5,DOUGLAS-27
DOUGLAS,27,100,gabbard,0,0,0,2,5,DOUGLAS-27
DOUGLAS,27,100,klobuchar,2,19,29,2,5,DOUGLAS-27
DOUGLAS,27,100,patrick,0,0,0,2,5,DOUGLAS-27
DOUGLAS,27,100,sanders,1,16,17,2,5,DOUGLAS-27
DOUGLAS,27,100,steyer,0,3,0,2,5,DOUGLAS-27
DOUGLAS,27,100,warren,0,13,0,2,5,DOUGLAS-27
DOUGLAS,27,100,yang,0,1,0,2,5,DOUGLAS-27
DOUGLAS,27,100,uncommitted,0,0,0,2,5,DOUGLAS-27
CLARK,4454,0,bennet,0,0,0,4,1,CLARK-4454
CLARK,4454,0,biden,0,0,0,4,1,CLARK-4454
CLARK,4454,0,buttigieg,0,0,0,4,1,CLARK-4454
CLARK,4454,0,delaney,0,0,0,4,1,CLARK-4454
CLARK,4454,0,gabbard,0,0,0,4,1,CLARK-4454
CLARK,4454,0,klobuchar,0,0,0,4,1,CLARK-4454
CLARK,4454,0,patrick,0,0,0,4,1,CLARK-4454
CLARK,4454,0,sanders,0,0,0,4,1,CLARK-4454
CLARK,4454,0,steyer,0,0,0,4,1,CLARK-4454
CLARK,4454,0,warren,0,0,0,4,1,CLARK-4454
CLARK,4454,0,yang,0,0,0,4,1,CLARK-4454
CLARK,4454,0,uncommitted,0,0,0,4,1,CLARK-4454
CLARK,4463,1,bennet,0,0,0,1,1,CLARK-4463
CLARK,4463,1,biden,0,0,0,1,1,CLARK-4463
CLARK,4463,1,buttigieg,0,0,0,1,1,CLARK-4463
CLARK,4463,1,delaney,0,0,0,1,1,CLARK-4463
CLARK,4463,1,gabbard,0,0,0,1,1,CLARK-4463
CLARK,4463,1,klobuchar,0,0,0,1,1,CLARK-4463
CLARK,4463,1,patrick,0,0,0,1,1,CLARK-4463
CLARK,4463,1,sanders,1,1,1,1,1,CLARK-4463
CLARK,4463,1,steyer,0,0,0,1,1,CLARK-4463
CLARK,4463,1,warren,0,0,0,1,1,CLARK-4463
CLARK,4463,1,yang,0,0,0,1,1,CLARK-4463
CLARK,4463,1,uncommitted,0,0,0,1,1,CLARK-4463
CLARK,4500,66,bennet,0,0,0,4,9,CLARK-4500
CLARK,4500,66,biden,5,29,38,4,9,CLARK-4500
CLARK,4500,66,buttigieg,0,4,3,4,9,CLARK-4500
CLARK,4500,66,delaney,0,0,0,4,9,CLARK-4500
CLARK,4500,66,gabbard,0,0,0,4,9,CLARK-4500
CLARK,4500,66,klobuchar,0,5,0,4,9,CLARK-4500
CLARK,4500,66,patrick,0,0,0,4,9,CLARK-4500
CLARK,4500,66,sanders,4,22,25,4,9,CLARK-4500
CLARK,4500,66,steyer,0,5,0,4,9,CLARK-4500
CLARK,4500,66,warren,0,1,0,4,9,CLARK-4500
CLARK,4500,66,yang,0,0,0,4,9,CLARK-4500
CLARK,4500,66,uncommitted,0,0,0,4,9,CLARK-4500
CLARK,4505,62,bennet,0,0,0,4,14,CLARK-4505
CLARK,4505,62,biden,5,10,22,4,14,CLARK-4505
CLARK,4505,62,buttigieg,0,4,0,4,14,CLARK-4505
CLARK,4505,62,delaney,0,0,0,4,14,CLARK-4505
CLARK,4505,62,gabbard,0,0,0,4,14,CLARK-4505
CLARK,4505,62,klobuchar,0,3,0,4,14,CLARK-4505
CLARK,4505,62,patrick,0,0,0,4,14,CLARK-4505
CLARK,4505,62,sanders,9,33,37,4,14,CLARK-4505
CLARK,4505,62,steyer,0,7,0,4,14,CLARK-4505
CLARK,4505,62,warren,0,5,0,4,14,CLARK-4505
CLARK,4505,62,yang,0,0,0,4,14,CLARK-4505
CLARK,4505,62,uncommitted,0,0,0,4,14,CLARK-4505
CLARK,4506,68,bennet,0,0,0,4,14,CLARK-4506
CLARK,4506,68,biden,5,17,24,4,14,CLARK-4506
CLARK,4506,68,buttigieg,0,5,0,4,14,CLARK-4506
CLARK,4506,68,delaney,0,0,1,4,14,CLARK-4506
CLARK,4506,68,gabbard,0,1,0,4,14,CLARK-4506
CLARK,4506,68,klobuchar,0,3,0,4,14,CLARK-4506
CLARK,4506,68,patrick,0,0,0,4,14,CLARK-4506
CLARK,4506,68,sanders,6,27,28,4,14,CLARK-4506
CLARK,4506,68,steyer,3,14,14,4,14,CLARK-4506
CLARK,4506,68,warren,0,1,0,4,14,CLARK-4506
CLARK,4506,68,yang,0,0,0,4,14,CLARK-4506
CLARK,4506,68,uncommitted,0,0,0,4,14,CLARK-4506
CLARK,4510,33,bennet,0,1,1,1,25,CLARK-4510
CLARK,4510,33,biden,7,7,9,1,25,CLARK-4510
CLARK,4510,33,buttigieg,0,2,0,1,25,CLARK-4510
CLARK,4510,33,delaney,0,0,0,1,25,CLARK-4510
CLARK,4510,33,gabbard,0,0,0,1,25,CLARK-4510
CLARK,4510,33,klobuchar,0,2,1,1,25,CLARK-4510
CLARK,4510,33,patrick,0,0,0,1,25,CLARK-4510
CLARK,4510,33,sanders,11,13,14,1,25,CLARK-4510
CLARK,4510,33,steyer,7,6,9,1,25,CLARK-4510
CLARK,4510,33,warren,0,2,2,1,25,CLARK-4510
CLARK,4510,33,yang,0,0,0,1,25,CLARK-4510
CLARK,4510,33,uncommitted,0,0,0,1,25,CLARK-4510
CLARK,4512,35,bennet,0,0,0,4,6,CLARK-4512
CLARK,4512,35,biden,2,9,10,4,6,CLARK-4512
CLARK,4512,35,buttigieg,1,7,8,4,6,CLARK-4512
CLARK,4512,35,delaney,0,0,0,4,6,CLARK-4512
CLARK,4512,35,gabbard,0,0,0,4,6,CLARK-4512
CLARK,4512,35,klobuchar,0,2,0,4,6,CLARK-4512
CLARK,4512,35,patrick,0,0,0,4,6,CLARK-4512
CLARK,4512,35,sanders,2,10,10,4,6,CLARK-4512
CLARK,4512,35,steyer,1,7,7,4,6,CLARK-4512
CLARK,4512,35,warren,0,0,0,4,6,CLARK-4512
CLARK,4512,35,yang,0,0,0,4,6,CLARK-4512
CLARK,4512,35,uncommitted,0,0,0,4,6,CLARK-4512
CLARK,4514,66,bennet,0,1,0,1,21,CLARK-4514
CLARK,4514,66,biden,0,5,0,1,21,CLARK-4514
CLARK,4514,66,buttigieg,0,3,0,1,21,CLARK-4514
CLARK,4514,66,delaney,0,0,0,1,21,CLARK-4514
CLARK,4514,66,gabbard,0,0,0,1,21,CLARK-4514
CLARK,4514,66,klobuchar,0,1,0,1,21,CLARK-4514
CLARK,4514,66,patrick,0,0,0,1,21,CLARK-4514
CLARK,4514,66,sanders,21,48,58,1,21,CLARK-4514
CLARK,4514,66,steyer,0,7,2,1,21,CLARK-4514
CLARK,4514,66,warren,0,0,0,1,21,CLARK-4514
CLARK,4514,66,yang,0,1,0,1,21,CLARK-4514
CLARK,4514,66,uncommitted,0,0,0,1,21,CLARK-4514
CLARK,4526,77,bennet,0,1,0,4,13,CLARK-4526
CLARK,4526,77,biden,8,40,44,4,13,CLARK-4526
CLARK,4526,77,buttigieg,0,3,0,4,13,CLARK-4526
CLARK,4526,77,delaney,0,0,0,4,13,CLARK-4526
CLARK,4526,77,gabbard,0,0,0,4,13,CLARK-4526
CLARK,4526,77,klobuchar,0,1,0,4,13,CLARK-4526
CLARK,4526,77,patrick,0,0,0,4,13,CLARK-4526
CLARK,4526,77,sanders,0,5,0,4,13,CLARK-4526
CLARK,4526,77,steyer,5,20,29,4,13,CLARK-4526
CLARK,4526,77,warren,0,7,0,4,13,CLARK-4526
CLARK,4526,77,yang,0,0,0,4,13,CLARK-4526
CLARK,4526,77,uncommitted,0,0,0,4,13,CLARK-4526
CLARK,4527,93,bennet,0,1,1,4,26,CLARK-4527
CLARK,4527,93,biden,13,32,33,4,26,CLARK-4527
CLARK,4527,93,buttigieg,0,3,3,4,26,CLARK-4527
CLARK,4527,93,delaney,0,0,0,4,26,CLARK-4527
CLARK,4527,93,gabbard,0,0,0,4,26,CLARK-4527
CLARK,4527,93,klobuchar,0,3,3,4,26,CLARK-4527
CLARK,4527,93,patrick,0,0,0,4,26,CLARK-4527
CLARK,4527,93,sanders,13,36,39,4,26,CLARK-4527
CLARK,4527,93,steyer,0,9,7,4,26,CLARK-4527
CLARK,4527,93,warren,0,9,7,4,26,CLARK-4527
CLARK,4527,93,yang,0,0,0,4,26,CLARK-4527
CLARK,4527,93,uncommitted,0,0,0,4,26,CLARK-4527
CLARK,4543,39,bennet,0,0,0,1,9,CLARK-4543
CLARK,4543,39,biden,0,4,1,1,9,CLARK-4543
CLARK,4543,39,buttigieg,0,0,0,1,9,CLARK-4543
CLARK,4543,39,delaney,0,0,0,1,9,CLARK-4543
CLARK,4543,39,gabbard,0,0,0,1,9,CLARK-4543
CLARK,4543,39,klobuchar,0,1,0,1,9,CLARK-4543
CLARK,4543,39,patrick,0,0,0,1,9,CLARK-4543
CLARK,4543,39,sanders,9,29,35,1,9,CLARK-4543
CLARK,4543,39,steyer,0,0,0,1,9,CLARK-4543
CLARK,4543,39,warren,0,3,2,1,9,CLARK-4543
CLARK,4543,39,yang,0,2,0,1,9,CLARK-4543
CLARK,4543,39,uncommitted,0,0,0,1,9,CLARK-4543
CLARK,4546,71,bennet,0,0,0,1,20,CLARK-4546
CLARK,4546,71,biden,6,11,17,1,20,CLARK-4546
CLARK,4546,71,buttigieg,0,5,0,1,20,CLARK-4546
CLARK,4546,71,delaney,0,0,0,1,20,CLARK-4546
CLARK,4546,71,gabbard,0,0,0,1,20,CLARK-4546
CLARK,4546,71,klobuchar,0,5,0,1,20,CLARK-4546
CLARK,4546,71,patrick,0,0,0,1,20,CLARK-4546
CLARK,4546,71,sanders,14,40,47,1,20,CLARK-4546
CLARK,4546,71,steyer,0,5,0,1,20,CLARK-4546
CLARK,4546,71,warren,0,4,0,1,20,CLARK-4546
CLARK,4546,71,yang,0,0,0,1,20,CLARK-4546
CLARK,4546,71,uncommitted,0,1,4,1,20,CLARK-4546
CLARK,4547,45,bennet,0,0,0,1,8,CLARK-4547
CLARK,4547,45,biden,0,4,1,1,8,CLARK-4547
CLARK,4547,45,buttigieg,0,2,0,1,8,CLARK-4547
CLARK,4547,45,delaney,0,0,0,1,8,CLARK-4547
CLARK,4547,45,gabbard,0,0,0,1,8,CLARK-4547
CLARK,4547,45,klobuchar,0,0,0,1,8,CLARK-4547
CLARK,4547,45,patrick,0,0,0,1,8,CLARK-4547
CLARK,4547,45,sanders,8,31,42,1,8,CLARK-4547
CLARK,4547,45,steyer,0,5,1,1,8,CLARK-4547
CLARK,4547,45,warren,0,2,0,1,8,CLARK-4547
CLARK,4547,45,yang,0,1,0,1,8,CLARK-4547
CLARK,4547,45,uncommitted,0,0,0,1,8,CLARK-4547
CLARK,4549,39,bennet,0,0,0,1,9,CLARK-4549
CLARK,4549,39,biden,4,8,14,1,9,CLARK-4549
CLARK,4549,39,buttigieg,0,5,0,1,9,CLARK-4549
CLARK,4549,39,delaney,0,0,0,1,9,CLARK-4549
CLARK,4549,39,gabbard,0,0,0,1,9,CLARK-4549
CLARK,4549,39,klobuchar,0,1,0,1,9,CLARK-4549
CLARK,4549,39,patrick,0,0,0,1,9,CLARK-4549
CLARK,4549,39,sanders,5,19,20,1,9,CLARK-4549
CLARK,4549,39,steyer,0,4,0,1,9,CLARK-4549
CLARK,4549,39,warren,0,2,0,1,9,CLARK-4549
CLARK,4549,39,yang,0,0,0,1,9,CLARK-4549
CLARK,4549,39,uncommitted,0,0,0,1,9,CLARK-4549
CLARK,4551,57,bennet,0,0,0,1,13,CLARK-4551
